"","userId","movieId","rating"
"3111",41,"51662",3.5
"3112",41,"54286",3.5
"3113",41,"55820",4.5
"3114",41,"56367",4
"3115",41,"58559",4
"3116",41,"59315",2.5
"3117",41,"60069",3.5
"3118",41,"63082",3.5
"3119",41,"68157",3.5
"3120",41,"68358",4.5
"3121",41,"68954",2.5
"3122",41,"69122",4
"3123",41,"70286",4.5
"3124",41,"72998",4
"3125",41,"79132",4.5
"3126",42,"316",0.5
"3127",42,"344",0.5
"3128",42,"367",0.5
"3129",42,"377",3.5
"3130",42,"500",3
"3131",42,"587",4
"3132",42,"588",5
"3133",42,"589",0.5
"3134",42,"780",1.5
"3135",42,"1580",3
"3136",42,"1721",3
"3137",42,"1923",3.5
"3138",42,"2396",5
"3139",42,"2762",4
"3140",42,"3623",2
"3141",42,"4022",1
"3142",42,"4896",5
"3143",42,"4963",4.5
"3144",42,"4995",1.5
"3145",42,"5349",3.5
"3146",42,"5418",3.5
"3147",42,"6377",5
"3148",42,"7153",3.5
"3149",42,"8360",1.5
"3150",42,"8368",3.5
"3151",42,"8636",2
"3152",42,"8665",3
"3153",42,"8961",4.5
"3154",42,"44191",3
"3155",42,"48394",4.5
"3156",42,"48780",2.5
"3157",43,"17",4
"3158",43,"19",1
"3159",43,"32",4
"3160",43,"34",3
"3161",43,"39",4
"3162",43,"104",3
"3163",43,"141",2
"3164",43,"150",3
"3165",43,"223",4
"3166",43,"231",1
"3167",43,"235",4
"3168",43,"253",2
"3169",43,"260",3
"3170",43,"265",4
"3171",43,"296",4
"3172",43,"317",2
"3173",43,"337",4
"3174",43,"339",2
"3175",43,"344",1
"3176",43,"355",2
"3177",43,"356",3
"3178",43,"357",3
"3179",43,"364",3
"3180",43,"367",2
"3181",43,"377",2
"3182",43,"380",2
"3183",43,"432",2
"3184",43,"435",1
"3185",43,"440",3
"3186",43,"454",2
"3187",43,"485",1
"3188",43,"497",3
"3189",43,"500",2
"3190",43,"508",3
"3191",43,"527",5
"3192",43,"529",2
"3193",43,"543",2
"3194",43,"551",4
"3195",43,"553",1
"3196",43,"586",1
"3197",43,"588",3
"3198",43,"589",1
"3199",43,"595",3
"3200",43,"608",4
"3201",43,"661",3
"3202",43,"708",3
"3203",43,"724",4
"3204",43,"784",3
"3205",43,"785",2
"3206",43,"805",3
"3207",43,"832",3
"3208",43,"913",4
"3209",43,"1097",3
"3210",43,"1196",3
"3211",43,"1198",3
"3212",43,"1210",3
"3213",43,"1213",4
"3214",43,"1215",3
"3215",43,"1242",3
"3216",43,"1259",4
"3217",43,"1265",4
"3218",43,"1270",4
"3219",43,"1285",4
"3220",43,"1288",5
"3221",43,"1291",4
"3222",43,"1391",4
"3223",43,"1393",3
"3224",43,"1394",3
"3225",43,"1407",3
"3226",43,"1485",2
"3227",43,"1517",4
"3228",43,"1527",3
"3229",43,"1573",2
"3230",43,"1580",3
"3231",43,"1584",2
"3232",43,"1625",4
"3233",43,"1639",4
"3234",43,"1673",5
"3235",43,"1682",3
"3236",43,"1704",4
"3237",43,"1721",3
"3238",43,"1729",3
"3239",43,"1732",2
"3240",43,"1777",3
"3241",43,"1784",3
"3242",43,"1876",2
"3243",43,"1923",4
"3244",43,"1997",4
"3245",43,"2012",2
"3246",43,"2028",3
"3247",43,"2291",3
"3248",43,"2294",3
"3249",43,"2302",3
"3250",43,"2321",4
"3251",43,"2324",5
"3252",43,"2355",4
"3253",43,"2396",5
"3254",43,"2502",5
"3255",43,"2542",3
"3256",43,"2571",2
"3257",43,"2599",5
"3258",43,"2683",4
"3259",43,"2692",4
"3260",43,"2699",4
"3261",43,"2700",4
"3262",43,"2706",4
"3263",43,"2710",3
"3264",43,"2712",3
"3265",43,"2716",4
"3266",43,"2762",4
"3267",43,"2797",3
"3268",43,"2804",4
"3269",43,"2858",5
"3270",43,"2918",3
"3271",43,"2959",3
"3272",43,"2987",4
"3273",43,"2997",5
"3274",43,"3052",4
"3275",43,"3175",5
"3276",43,"3253",2
"3277",43,"3255",2
"3278",43,"3481",5
"3279",43,"3578",4
"3280",43,"3623",2
"3281",43,"3751",5
"3282",43,"3793",5
"3283",43,"3897",4
"3284",43,"3948",4
"3285",43,"3949",2
"3286",43,"3977",3
"3287",43,"3996",4
"3288",43,"4034",4
"3289",43,"4226",5
"3290",43,"4246",4
"3291",43,"4306",5
"3292",43,"4370",2
"3293",43,"4886",5
"3294",43,"4896",4
"3295",43,"4973",5
"3296",43,"4979",5
"3297",43,"4993",4
"3298",43,"5349",5
"3299",43,"5378",3
"3300",43,"5445",4
"3301",43,"5618",5
"3302",43,"5669",5
"3303",43,"5816",4
"3304",43,"5952",3
"3305",43,"5989",5
"3306",44,"1",4
"3307",44,"6",4.5
"3308",44,"11",3
"3309",44,"21",3.5
"3310",44,"32",5
"3311",44,"34",2.5
"3312",44,"47",5
"3313",44,"50",4.5
"3314",44,"95",3
"3315",44,"110",2
"3316",44,"111",5
"3317",44,"112",2
"3318",44,"150",3
"3319",44,"151",3
"3320",44,"235",4
"3321",44,"236",3
"3322",44,"260",5
"3323",44,"293",5
"3324",44,"296",5
"3325",44,"300",4
"3326",44,"318",4
"3327",44,"370",1
"3328",44,"432",1
"3329",44,"434",2
"3330",44,"442",5
"3331",44,"457",4
"3332",44,"466",2
"3333",44,"474",3
"3334",44,"527",4
"3335",44,"529",4
"3336",44,"541",5
"3337",44,"551",3.5
"3338",44,"555",4
"3339",44,"589",4
"3340",44,"593",4.5
"3341",44,"596",3.5
"3342",44,"608",5
"3343",44,"778",4
"3344",44,"832",2
"3345",44,"858",5
"3346",44,"903",5
"3347",44,"904",4.5
"3348",44,"908",4
"3349",44,"912",5
"3350",44,"923",5
"3351",44,"969",3.5
"3352",44,"1036",4.5
"3353",44,"1079",4
"3354",44,"1080",4
"3355",44,"1089",4
"3356",44,"1090",4
"3357",44,"1136",3.5
"3358",44,"1193",4
"3359",44,"1196",5
"3360",44,"1197",4
"3361",44,"1198",5
"3362",44,"1200",5
"3363",44,"1201",5
"3364",44,"1203",3.5
"3365",44,"1204",5
"3366",44,"1206",4
"3367",44,"1207",4
"3368",44,"1208",5
"3369",44,"1210",2
"3370",44,"1213",5
"3371",44,"1214",5
"3372",44,"1215",3.5
"3373",44,"1219",4
"3374",44,"1221",5
"3375",44,"1222",5
"3376",44,"1225",4
"3377",44,"1233",5
"3378",44,"1234",4
"3379",44,"1240",4.5
"3380",44,"1242",3.5
"3381",44,"1247",4
"3382",44,"1249",5
"3383",44,"1250",4.5
"3384",44,"1252",5
"3385",44,"1258",4
"3386",44,"1259",4
"3387",44,"1262",5
"3388",44,"1263",4.5
"3389",44,"1265",4
"3390",44,"1266",4
"3391",44,"1270",4
"3392",44,"1275",5
"3393",44,"1278",3
"3394",44,"1288",4
"3395",44,"1291",3.5
"3396",44,"1302",4
"3397",44,"1304",4
"3398",44,"1374",4.5
"3399",44,"1387",4.5
"3400",44,"1485",3.5
"3401",44,"1500",4
"3402",44,"1527",5
"3403",44,"1544",3.5
"3404",44,"1610",4
"3405",44,"1617",4.5
"3406",44,"1639",3.5
"3407",44,"1722",4
"3408",44,"1732",4
"3409",44,"1917",2
"3410",44,"1923",4
"3411",44,"1954",5
"3412",44,"2000",3.5
"3413",44,"2012",1
"3414",44,"2028",3.5
"3415",44,"2054",2
"3416",44,"2194",5
"3417",44,"2321",4
"3418",44,"2329",3
"3419",44,"2406",3.5
"3420",44,"2470",3
"3421",44,"2571",5
"3422",44,"2599",3
"3423",44,"2692",4
"3424",44,"2700",3.5
"3425",44,"2716",3.5
"3426",44,"2762",4
"3427",44,"2791",4
"3428",44,"2858",4.5
"3429",44,"2890",3.5
"3430",44,"2918",4
"3431",44,"2947",5
"3432",44,"2959",5
"3433",44,"2997",5
"3434",44,"3039",3.5
"3435",44,"3114",3
"3436",44,"3421",4
"3437",44,"3527",5
"3438",44,"3578",3.5
"3439",44,"3703",5
"3440",44,"3751",2
"3441",44,"3897",4
"3442",44,"3996",5
"3443",44,"4034",5
"3444",44,"4226",4.5
"3445",44,"4878",4
"3446",44,"4963",4.5
"3447",44,"4973",4
"3448",44,"4993",5
"3449",44,"5349",4
"3450",44,"5445",3.5
"3451",44,"5952",4.5
"3452",44,"6333",3.5
"3453",44,"6377",4
"3454",44,"6539",4
"3455",44,"6711",5
"3456",44,"6874",5
"3457",44,"7153",5
"3458",44,"7361",5
"3459",44,"7438",5
"3460",44,"8368",2
"3461",44,"8636",3.5
"3462",44,"8665",4.5
"3463",44,"8961",4.5
"3464",44,"32587",2
"3465",44,"33493",3
"3466",44,"33794",4.5
"3467",45,"1",4.5
"3468",45,"32",4.5
"3469",45,"47",4.5
"3470",45,"50",4
"3471",45,"70",4
"3472",45,"165",4.5
"3473",45,"253",4.5
"3474",45,"293",5
"3475",45,"296",5
"3476",45,"318",5
"3477",45,"356",4.5
"3478",45,"364",5
"3479",45,"377",5
"3480",45,"380",4
"3481",45,"457",4.5
"3482",45,"480",4.5
"3483",45,"541",4.5
"3484",45,"555",4.5
"3485",45,"587",4
"3486",45,"589",4
"3487",45,"593",4.5
"3488",45,"597",4.5
"3489",45,"608",4.5
"3490",45,"733",4.5
"3491",45,"832",3.5
"3492",45,"919",5
"3493",45,"953",4
"3494",45,"1028",5
"3495",45,"1035",4
"3496",45,"1036",4.5
"3497",45,"1073",4
"3498",45,"1097",4
"3499",45,"1101",3.5
"3500",45,"1203",5
"3501",45,"1219",4.5
"3502",45,"1240",4
"3503",45,"1252",4.5
"3504",45,"1258",4.5
"3505",45,"1259",4
"3506",45,"1270",5
"3507",45,"1343",4
"3508",45,"1370",4
"3509",45,"1380",4
"3510",45,"1387",4
"3511",45,"1393",4
"3512",45,"1407",4
"3513",45,"1527",4
"3514",45,"1573",4.5
"3515",45,"1580",4.5
"3516",45,"1608",3.5
"3517",45,"1617",4
"3518",45,"1653",4.5
"3519",45,"1704",4
"3520",45,"1721",4
"3521",45,"1777",4
"3522",45,"1784",4
"3523",45,"1917",3.5
"3524",45,"1923",4
"3525",45,"1961",4
"3526",45,"1997",4.5
"3527",45,"2000",4
"3528",45,"2005",4.5
"3529",45,"2006",3
"3530",45,"2011",4
"3531",45,"2028",4
"3532",45,"2268",4
"3533",45,"2302",4
"3534",45,"2329",5
"3535",45,"2353",4
"3536",45,"2355",4.5
"3537",45,"2406",4
"3538",45,"2529",4.5
"3539",45,"2571",5
"3540",45,"2572",4
"3541",45,"2617",4
"3542",45,"2640",4
"3543",45,"2671",5
"3544",45,"2692",4
"3545",45,"2762",4.5
"3546",45,"2763",4
"3547",45,"2797",4.5
"3548",45,"2918",4.5
"3549",45,"3081",4
"3550",45,"3114",4
"3551",45,"3147",5
"3552",45,"3408",4
"3553",45,"3994",4.5
"3554",45,"4022",4.5
"3555",45,"4085",3.5
"3556",45,"4226",4.5
"3557",45,"4246",4.5
"3558",45,"4306",5
"3559",45,"4720",4.5
"3560",45,"4878",4.5
"3561",45,"4886",4
"3562",45,"4896",4
"3563",45,"4963",4
"3564",45,"4973",4
"3565",45,"5349",4
"3566",45,"5418",4.5
"3567",45,"5445",4
"3568",45,"5816",4
"3569",45,"5989",5
"3570",45,"6365",4.5
"3571",45,"6502",4.5
"3572",45,"6539",4.5
"3573",46,"1",5
"3574",46,"3",3
"3575",46,"6",3
"3576",46,"25",4
"3577",46,"32",4
"3578",46,"95",4
"3579",46,"112",4
"3580",46,"260",5
"3581",46,"457",4
"3582",46,"608",4
"3583",46,"648",4
"3584",46,"653",3
"3585",46,"708",4
"3586",46,"724",3
"3587",46,"733",4
"3588",46,"736",3
"3589",46,"778",5
"3590",46,"780",5
"3591",46,"784",3
"3592",46,"785",4
"3593",46,"786",3
"3594",46,"788",3
"3595",46,"802",3
"3596",46,"805",3
"3597",46,"832",4
"3598",46,"858",5
"3599",46,"904",5
"3600",46,"912",4
"3601",46,"1047",4
"3602",46,"1073",5
"3603",46,"1183",5
"3604",46,"1210",5
"3605",46,"1233",5
"3606",46,"1262",5
"3607",46,"1356",4
"3608",46,"1391",3
"3609",46,"1393",4
"3610",46,"1407",5
"3611",46,"1479",3
"3612",46,"1485",4
"3613",46,"1500",5
"3614",46,"1517",5
"3615",46,"1527",5
"3616",46,"1544",4
"3617",46,"1552",4
"3618",46,"1573",5
"3619",46,"1580",3
"3620",46,"1584",3
"3621",46,"1597",4
"3622",46,"1608",4
"3623",46,"1625",4
"3624",46,"1639",4
"3625",46,"1641",5
"3626",46,"1645",3
"3627",46,"1673",4
"3628",46,"1676",5
"3629",46,"1721",5
"3630",46,"1722",4
"3631",46,"1729",3
"3632",46,"1732",4
"3633",46,"1777",3
"3634",47,"1",2
"3635",47,"32",2
"3636",47,"34",2
"3637",47,"47",5
"3638",47,"48",1.5
"3639",47,"110",5
"3640",47,"150",3
"3641",47,"153",0.5
"3642",47,"158",2
"3643",47,"163",0.5
"3644",47,"165",1.5
"3645",47,"172",2
"3646",47,"231",0.5
"3647",47,"292",5
"3648",47,"296",5
"3649",47,"318",5
"3650",47,"344",0.5
"3651",47,"349",5
"3652",47,"356",5
"3653",47,"364",5
"3654",47,"367",0.5
"3655",47,"377",0.5
"3656",47,"434",1.5
"3657",47,"457",4
"3658",47,"480",1.5
"3659",47,"500",1.5
"3660",47,"520",1
"3661",47,"539",2
"3662",47,"552",1
"3663",47,"588",5
"3664",47,"593",5
"3665",47,"595",5
"3666",47,"597",2
"3667",47,"648",4
"3668",47,"733",4
"3669",47,"736",0.5
"3670",47,"780",5
"3671",47,"953",2.5
"3672",47,"1073",4.5
"3673",47,"1097",2
"3674",47,"1270",4
"3675",47,"1485",2
"3676",47,"2001",2.5
"3677",47,"2028",5
"3678",47,"2054",0.5
"3679",47,"2081",5
"3680",47,"2100",2
"3681",47,"2571",5
"3682",47,"2858",3.5
"3683",47,"3623",3
"3684",47,"4034",2.5
"3685",47,"5952",4
"3686",48,"260",5
"3687",48,"316",4
"3688",48,"541",5
"3689",48,"588",4
"3690",48,"589",5
"3691",48,"736",2
"3692",48,"750",4
"3693",48,"912",5
"3694",48,"924",4
"3695",48,"1089",5
"3696",48,"1097",3
"3697",48,"1197",5
"3698",48,"1206",5
"3699",48,"1210",3
"3700",48,"1214",3
"3701",48,"1215",4
"3702",48,"1240",4
"3703",48,"1270",4
"3704",48,"1288",5
"3705",48,"1387",3
"3706",48,"1748",3
"3707",48,"1968",5
"3708",48,"2028",1
"3709",48,"2571",4
"3710",48,"3418",4
"3711",48,"4878",5
"3712",48,"5816",3
"3713",49,"32",3.5
"3714",49,"95",3
"3715",49,"110",4
"3716",49,"356",3.5
"3717",49,"480",4
"3718",49,"527",4
"3719",49,"541",4.5
"3720",49,"589",3.5
"3721",49,"593",4.5
"3722",49,"924",4
"3723",49,"1080",3
"3724",49,"1094",4
"3725",49,"1097",4.5
"3726",49,"1199",2
"3727",49,"1233",3
"3728",49,"1234",4.5
"3729",49,"1240",4.5
"3730",49,"1246",4
"3731",49,"1258",4.5
"3732",49,"1263",2
"3733",49,"1270",3.5
"3734",49,"1580",4.5
"3735",49,"1653",3
"3736",49,"1682",3.5
"3737",49,"2011",2
"3738",49,"2115",3
"3739",49,"2291",4
"3740",49,"2470",4
"3741",49,"2716",4
"3742",49,"2762",3.5
"3743",49,"2804",4
"3744",49,"3408",3
"3745",49,"3471",4.5
"3746",49,"3751",4.5
"3747",49,"3753",3
"3748",49,"4022",3
"3749",49,"4027",3.5
"3750",49,"4973",4.5
"3751",49,"5445",4
"3752",49,"6502",3.5
"3753",49,"6539",3.5
"3754",49,"6711",4
"3755",50,"6",4
"3756",50,"50",4.5
"3757",50,"111",3
"3758",50,"150",3
"3759",50,"223",3.5
"3760",50,"231",3.5
"3761",50,"293",4
"3762",50,"356",3.5
"3763",50,"368",3
"3764",50,"377",3.5
"3765",50,"480",3.5
"3766",50,"592",3.5
"3767",50,"648",4
"3768",50,"750",4
"3769",50,"778",4
"3770",50,"784",3.5
"3771",50,"858",4
"3772",50,"912",4
"3773",50,"969",3.5
"3774",50,"1089",3.5
"3775",50,"1198",4
"3776",50,"1208",4
"3777",50,"1213",4
"3778",50,"1221",4.5
"3779",50,"1222",3.5
"3780",50,"1246",4.5
"3781",50,"1270",3.5
"3782",50,"1278",3.5
"3783",50,"1291",4
"3784",50,"1302",3
"3785",50,"1339",3
"3786",50,"1393",4
"3787",50,"1479",3
"3788",50,"1485",3
"3789",50,"1682",4
"3790",50,"1876",2
"3791",50,"2028",4.5
"3792",50,"2115",4
"3793",50,"2174",3.5
"3794",50,"2291",4
"3795",50,"2294",1
"3796",50,"2353",3
"3797",50,"2395",4.5
"3798",50,"2502",3.5
"3799",50,"2542",3.5
"3800",50,"2571",4.5
"3801",50,"2617",4
"3802",50,"2762",3.5
"3803",50,"2858",4
"3804",50,"2918",3
"3805",50,"2959",3.5
"3806",50,"3052",3
"3807",50,"3481",4
"3808",50,"3578",4.5
"3809",50,"3623",3.5
"3810",50,"4011",4
"3811",50,"4022",4
"3812",50,"4963",4.5
"3813",50,"4979",4.5
"3814",50,"4993",4.5
"3815",50,"5952",4.5
"3816",50,"6016",3.5
"3817",50,"6539",4
"3818",50,"7153",4
"3819",50,"32587",3.5
"3820",50,"44191",3
"3821",50,"48516",4
"3822",50,"48774",5
"3823",50,"48780",4
"3824",50,"49530",4.5
"3825",50,"54286",4.5
"3826",50,"58559",4
"3827",51,"1",3.5
"3828",51,"5",1.5
"3829",51,"17",3.5
"3830",51,"104",3
"3831",51,"110",3.5
"3832",51,"231",1.5
"3833",51,"260",4
"3834",51,"339",3
"3835",51,"355",2
"3836",51,"356",4
"3837",51,"357",1.5
"3838",51,"500",3.5
"3839",51,"520",3
"3840",51,"543",3
"3841",51,"648",4
"3842",51,"745",3.5
"3843",51,"780",3.5
"3844",51,"1148",3.5
"3845",51,"1196",4
"3846",51,"1197",3.5
"3847",51,"1198",3.5
"3848",51,"1210",4
"3849",51,"1265",3.5
"3850",51,"1270",3
"3851",51,"1288",4
"3852",51,"1291",3.5
"3853",51,"1387",3.5
"3854",51,"1479",3
"3855",51,"1517",4.5
"3856",51,"1580",3.5
"3857",51,"1682",4
"3858",51,"1722",3.5
"3859",51,"1777",2
"3860",51,"1917",3
"3861",51,"1923",2.5
"3862",51,"2006",4.5
"3863",51,"2011",2
"3864",51,"2054",2
"3865",51,"2294",1.5
"3866",51,"2355",2.5
"3867",51,"2424",3
"3868",51,"2470",3
"3869",51,"2571",5
"3870",51,"2572",3
"3871",51,"2671",2.5
"3872",51,"2797",3.5
"3873",51,"2918",3.5
"3874",51,"2947",3.5
"3875",51,"3033",3
"3876",51,"3114",3.5
"3877",51,"3175",3.5
"3878",51,"3253",3.5
"3879",51,"3408",3.5
"3880",51,"3578",4.5
"3881",51,"3623",3
"3882",51,"3793",3
"3883",51,"4022",4
"3884",51,"4306",3.5
"3885",51,"4886",3.5
"3886",51,"5218",3
"3887",51,"5349",3.5
"3888",51,"5378",3
"3889",51,"5418",3.5
"3890",51,"5445",4
"3891",51,"5989",4
"3892",51,"6333",3
"3893",51,"6539",4
"3894",51,"6711",3
"3895",51,"8360",4
"3896",51,"8636",3.5
"3897",51,"8665",3.5
"3898",51,"8961",4
"3899",51,"33493",3.5
"3900",51,"33794",4.5
"3901",51,"49272",4
"3902",51,"49530",4
"3903",51,"51662",2
"3904",51,"54286",3.5
"3905",51,"58559",3.5
"3906",51,"59315",4
"3907",51,"60069",3.5
"3908",51,"68358",3.5
"3909",51,"79132",5
"3910",52,"1",3
"3911",52,"318",5
"3912",52,"364",4.5
"3913",52,"597",3.5
"3914",52,"858",4.5
"3915",52,"1035",4
"3916",52,"1307",3.5
"3917",52,"1721",4
"3918",52,"2023",3
"3919",52,"2324",5
"3920",52,"2762",4.5
"3921",52,"3408",4.5
"3922",52,"4886",4
"3923",52,"4896",4.5
"3924",52,"4973",5
"3925",52,"5218",4
"3926",52,"5816",4
"3927",52,"6377",4.5
"3928",52,"8368",3.5
"3929",52,"58559",4
"3930",52,"68954",3.5
"3931",52,"72998",4
"3932",52,"79132",4
"3933",53,"50",3.5
"3934",53,"111",5
"3935",53,"260",4.5
"3936",53,"296",4.5
"3937",53,"318",5
"3938",53,"527",4.5
"3939",53,"593",4.5
"3940",53,"750",4
"3941",53,"858",5
"3942",53,"912",4.5
"3943",53,"1136",5
"3944",53,"1196",4.5
"3945",53,"1198",4.5
"3946",53,"1201",4.5
"3947",53,"1203",4.5
"3948",53,"1221",4.5
"3949",53,"2324",5
"3950",53,"2329",4.5
"3951",53,"2571",5
"3952",53,"2858",4.5
"3953",53,"2959",5
"3954",53,"4226",4
"3955",53,"4993",5
"3956",53,"5952",5
"3957",53,"6016",4.5
"3958",53,"7153",5
"3959",53,"58559",3.5
"3960",53,"79132",4
"3961",54,"1",3
"3962",54,"111",5
"3963",54,"223",4.5
"3964",54,"293",5
"3965",54,"296",5
"3966",54,"356",4.5
"3967",54,"608",5
"3968",54,"778",2.5
"3969",54,"923",3.5
"3970",54,"1080",3.5
"3971",54,"1148",3
"3972",54,"1193",4
"3973",54,"1197",3
"3974",54,"1214",2.5
"3975",54,"1252",4.5
"3976",54,"1276",3
"3977",54,"1721",3
"3978",54,"1732",3
"3979",54,"2291",4
"3980",54,"2571",4.5
"3981",54,"2683",1.5
"3982",54,"2716",4.5
"3983",54,"2959",5
"3984",54,"2997",4
"3985",54,"3147",4
"3986",54,"3793",4
"3987",54,"4306",2.5
"3988",54,"4886",3.5
"3989",54,"4973",5
"3990",54,"4993",3.5
"3991",54,"5995",4.5
"3992",54,"6365",3.5
"3993",54,"6377",3.5
"3994",54,"6539",3
"3995",54,"6874",5
"3996",54,"7153",3.5
"3997",54,"7361",4.5
"3998",54,"7438",5
"3999",54,"8368",2.5
"4000",54,"8961",2.5
"4001",54,"44191",4
"4002",54,"55820",5
"4003",54,"58559",4
"4004",54,"60069",3.5
"4005",54,"68954",4
"4006",54,"69122",2
"4007",54,"70286",4
"4008",54,"72998",4.5
"4009",54,"79132",4
"4010",55,"6",4.5
"4011",55,"25",4
"4012",55,"32",4.5
"4013",55,"34",3.5
"4014",55,"36",3.5
"4015",55,"62",3.5
"4016",55,"95",3.5
"4017",55,"110",4.5
"4018",55,"141",2
"4019",55,"150",4
"4020",55,"153",3
"4021",55,"161",3
"4022",55,"165",3.5
"4023",55,"185",3.5
"4024",55,"208",3.5
"4025",55,"231",1.5
"4026",55,"292",3
"4027",55,"296",2.5
"4028",55,"300",4.5
"4029",55,"316",3.5
"4030",55,"318",4.5
"4031",55,"344",1.5
"4032",55,"356",4.5
"4033",55,"364",3.5
"4034",55,"367",2.5
"4035",55,"377",3.5
"4036",55,"380",3
"4037",55,"434",3.5
"4038",55,"454",2.5
"4039",55,"457",4
"4040",55,"474",4
"4041",55,"480",3.5
"4042",55,"485",3
"4043",55,"500",3.5
"4044",55,"527",4.5
"4045",55,"539",3
"4046",55,"541",2.5
"4047",55,"553",4
"4048",55,"586",1.5
"4049",55,"587",3
"4050",55,"588",3
"4051",55,"589",3.5
"4052",55,"592",4
"4053",55,"593",4
"4054",55,"608",4.5
"4055",55,"648",2.5
"4056",55,"733",3.5
"4057",55,"736",3.5
"4058",55,"780",2.5
"4059",55,"805",4
"4060",55,"858",4.5
"4061",55,"903",4
"4062",55,"908",4
"4063",55,"912",4.5
"4064",55,"913",4.5
"4065",55,"920",3.5
"4066",55,"923",4
"4067",55,"1036",4.5
"4068",55,"1073",1
"4069",55,"1089",3.5
"4070",55,"1193",4
"4071",55,"1197",3.5
"4072",55,"1198",4.5
"4073",55,"1200",4.5
"4074",55,"1207",4
"4075",55,"1213",4.5
"4076",55,"1214",4
"4077",55,"1215",3.5
"4078",55,"1219",4
"4079",55,"1240",4
"4080",55,"1250",3.5
"4081",55,"1252",4.5
"4082",55,"1259",3.5
"4083",55,"1265",3.5
"4084",55,"1270",4.5
"4085",55,"1291",3.5
"4086",55,"1302",4
"4087",55,"1358",4.5
"4088",55,"1387",4
"4089",55,"1393",3.5
"4090",55,"1500",3
"4091",55,"1517",2.5
"4092",55,"1527",3.5
"4093",55,"1580",3
"4094",55,"1584",2.5
"4095",55,"1610",2.5
"4096",55,"1617",4.5
"4097",55,"1653",5
"4098",55,"1682",4.5
"4099",55,"1704",4
"4100",55,"1721",5
"4101",55,"1784",4
"4102",55,"1917",3
"4103",55,"1923",3
"4104",55,"1961",4
"4105",55,"2000",3.5
"4106",55,"2011",3
"4107",55,"2012",3.5
"4108",55,"2028",4.5
"4109",55,"2115",3.5
"4110",55,"2291",4
"4111",55,"2302",3
"4112",55,"2329",4.5
"4113",55,"2406",3.5
"4114",55,"2502",3.5
"4115",55,"2571",4.5
"4116",55,"2617",3
"4117",55,"2683",2.5
"4118",55,"2700",2.5
"4119",55,"2710",4
"4120",55,"2762",3.5
"4121",55,"2797",2.5
"4122",55,"2858",4.5
"4123",55,"2890",4
"4124",55,"2916",3.5
"4125",55,"2918",3.5
"4126",55,"2997",2
"4127",55,"3039",3
"4128",55,"3147",4.5
"4129",55,"3408",4
"4130",55,"3471",3
"4131",55,"3481",3.5
"4132",55,"3578",4
"4133",55,"3623",3.5
"4134",55,"3753",4
"4135",55,"3948",3.5
"4136",55,"3994",3
"4137",55,"3996",4.5
"4138",55,"4022",3.5
"4139",55,"4034",4.5
"4140",55,"4226",4
"4141",55,"4246",3
"4142",55,"4306",3.5
"4143",55,"4720",3.5
"4144",55,"4878",5
"4145",55,"4963",3.5
"4146",55,"4973",3
"4147",55,"4979",3
"4148",55,"4993",4.5
"4149",55,"4995",4
"4150",55,"5010",4
"4151",55,"5349",3.5
"4152",55,"5418",4
"4153",55,"5445",5
"4154",55,"5952",4.5
"4155",55,"5989",4.5
"4156",55,"5995",5
"4157",55,"6016",5
"4158",55,"6333",4
"4159",55,"6365",4
"4160",55,"6377",3.5
"4161",55,"6502",4
"4162",55,"6539",3
"4163",55,"6934",2
"4164",55,"7143",4
"4165",55,"7147",3.5
"4166",55,"7153",4.5
"4167",55,"7361",4
"4168",55,"8360",3
"4169",55,"8636",4
"4170",55,"8961",3.5
"4171",55,"32587",3.5
"4172",55,"33794",5
"4173",55,"46578",4.5
"4174",55,"48516",4.5
"4175",55,"48774",4
"4176",55,"48780",3.5
"4177",55,"49272",4
"4178",56,"1",4.5
"4179",56,"2",4.5
"4180",56,"6",4.5
"4181",56,"10",3.5
"4182",56,"11",4
"4183",56,"16",3.5
"4184",56,"19",2.5
"4185",56,"21",4.5
"4186",56,"25",5
"4187",56,"32",5
"4188",56,"36",4.5
"4189",56,"39",3
"4190",56,"44",3.5
"4191",56,"47",5
"4192",56,"50",5
"4193",56,"70",3.5
"4194",56,"95",3
"4195",56,"104",4
"4196",56,"110",4
"4197",56,"141",4
"4198",56,"145",4
"4199",56,"150",4.5
"4200",56,"151",3.5
"4201",56,"153",3
"4202",56,"160",2.5
"4203",56,"161",4
"4204",56,"163",4.5
"4205",56,"165",4
"4206",56,"172",2.5
"4207",56,"173",2
"4208",56,"196",3.5
"4209",56,"208",2.5
"4210",56,"223",5
"4211",56,"231",4.5
"4212",56,"236",3.5
"4213",56,"253",4
"4214",56,"260",5
"4215",56,"266",4
"4216",56,"288",4
"4217",56,"292",3.5
"4218",56,"293",5
"4219",56,"296",5
"4220",56,"316",4
"4221",56,"318",5
"4222",56,"329",3
"4223",56,"337",4.5
"4224",56,"339",3
"4225",56,"344",3.5
"4226",56,"349",4
"4227",56,"353",4.5
"4228",56,"356",5
"4229",56,"357",3.5
"4230",56,"364",3.5
"4231",56,"367",4
"4232",56,"368",4
"4233",56,"370",3.5
"4234",56,"377",3.5
"4235",56,"380",4
"4236",56,"410",3
"4237",56,"434",3
"4238",56,"435",2.5
"4239",56,"440",4.5
"4240",56,"442",3.5
"4241",56,"454",3.5
"4242",56,"457",4.5
